4.2367 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0DEAC2D0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0FA84DB0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.7115 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
4.7277 	EXP 	Created Target_ins1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Target_ins1', opacity=1.0, ori=0, pos=array([0.  , 0.85]), rgb=array([-1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.7303 	EXP 	Created Trigger_img1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Trigger_img1', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
4.7323 	EXP 	Created Target_img1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Target_img1', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
4.7421 	EXP 	Created Trigger_txt1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Trigger_txt1', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.7505 	EXP 	Created txtinp = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='txtinp', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.7529 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128, units='norm', win=Window(...))
4.7550 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineWidth=1, name='fixation', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.5, 0.5]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
4.7618 	EXP 	Created Target_ins2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Target_ins2', opacity=1.0, ori=0, pos=array([0.  , 0.85]), rgb=array([-1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.7644 	EXP 	Created Trigger_img2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Trigger_img2', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
4.7664 	EXP 	Created Target_img2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Target_img2', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), size=array([0.5, 0.5]), texRes=128, units='norm', win=Window(...))
4.7746 	EXP 	Created Trigger_txt2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Trigger_txt2', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.7927 	EXP 	Created Target_instr_l = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Target_instr_l', opacity=1.0, ori=0, pos=array([-0.5, -0.9]), rgb=array([-1., -1., -1.]), text='Press a\n\n', units='norm', win=Window(...), wrapWidth=1)
4.8000 	EXP 	Created Target_instr_r = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Target_instr_r', opacity=1.0, ori=0, pos=array([ 0.5, -0.8]), rgb=array([-1., -1., -1.]), text='Press k', units='norm', win=Window(...), wrapWidth=1)
4.8081 	EXP 	Created Resp_a = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Resp_a', opacity=1.0, ori=0, pos=array([-0.5, -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.8156 	EXP 	Created Resp_b = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([ 1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.3, italic=False, languageStyle='LTR', name='Resp_b', opacity=1.0, ori=0, pos=array([ 0.5, -0.6]), rgb=array([ 1., -1., -1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
4.8389 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([-1., -1., -1.]), text='Thank you very much for participating!', units='norm', win=Window(...), wrapWidth=1)
4.9115 	EXP 	lub: image = 'Images/introA.png'
4.9115 	EXP 	lub: autoDraw = True
7.6810 	DATA 	Keypress: space
7.6814 	EXP 	window1: recordFrameIntervals = False
7.7009 	EXP 	lub: autoDraw = False
7.7009 	EXP 	fixation: autoDraw = True
7.7010 	EXP 	window1: recordFrameIntervals = False
8.7329 	EXP 	Imported Lists/OrderA.xlsx as conditions, 20 conditions, 14 params
8.7333 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
8.7338 	EXP 	New trial (rep=0, index=0): OrderedDict([('trig', 'mamad'), ('targ', 'mamadu'), ('type', 'non_alt'), ('trig_img', 'Images/ice-cream.jpg'), ('targ_img', 'Images/ice-cream_pl.jpg'), ('final_c', 'd'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
8.7945 	EXP 	fixation: autoDraw = False
8.7945 	EXP 	fixation: autoDraw = False
8.7945 	EXP 	Sing_img: size = array([0.36458333, 0.88888889])
8.7945 	EXP 	Sing_img: image = 'Images/ice-cream.jpg'
8.7945 	EXP 	Pl_img: size = array([0.625     , 0.76111111])
8.7945 	EXP 	Pl_img: image = 'Images/ice-cream_pl.jpg'
8.7945 	EXP 	Sing_txt: text = 'mamad'
8.7945 	EXP 	Pl_txt: text = 'mamadu'
8.7945 	EXP 	Sing_img: autoDraw = True
8.7945 	EXP 	Sing_txt: autoDraw = True
11.7430 	EXP 	Sing_img: autoDraw = False
11.7430 	EXP 	Sing_txt: autoDraw = False
11.7598 	EXP 	Pl_img: autoDraw = True
11.7598 	EXP 	Pl_txt: autoDraw = True
14.6902 	EXP 	window1: recordFrameIntervals = False
14.7073 	EXP 	Sing_img: autoDraw = False
14.7073 	EXP 	Pl_img: autoDraw = False
14.7073 	EXP 	Sing_txt: autoDraw = False
14.7073 	EXP 	Pl_txt: autoDraw = False
14.7075 	EXP 	window1: recordFrameIntervals = False
15.4267 	EXP 	New trial (rep=0, index=1): OrderedDict([('trig', 'sunag'), ('targ', 'sunaku'), ('type', 'alt'), ('trig_img', 'Images/nose.jpg'), ('targ_img', 'Images/nose_pl.jpg'), ('final_c', 'g'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
15.4913 	EXP 	Sing_img: size = array([0.44791667, 0.92592593])
15.4913 	EXP 	Sing_img: image = 'Images/nose.jpg'
15.4913 	EXP 	Pl_img: size = array([0.57291667, 0.78148148])
15.4913 	EXP 	Pl_img: image = 'Images/nose_pl.jpg'
15.4913 	EXP 	Sing_txt: text = 'sunag'
15.4913 	EXP 	Pl_txt: text = 'sunaku'
15.4913 	EXP 	Sing_img: autoDraw = True
15.4913 	EXP 	Sing_txt: autoDraw = True
18.4369 	EXP 	Sing_img: autoDraw = False
18.4369 	EXP 	Sing_txt: autoDraw = False
18.4529 	EXP 	Pl_img: autoDraw = True
18.4529 	EXP 	Pl_txt: autoDraw = True
21.4167 	EXP 	window1: recordFrameIntervals = False
21.4339 	EXP 	Pl_img: autoDraw = False
21.4339 	EXP 	Pl_txt: autoDraw = False
21.4339 	EXP 	Sing_img: autoDraw = False
21.4339 	EXP 	Pl_img: autoDraw = False
21.4339 	EXP 	Sing_txt: autoDraw = False
21.4339 	EXP 	Pl_txt: autoDraw = False
21.4341 	EXP 	window1: recordFrameIntervals = False
22.1521 	EXP 	New trial (rep=0, index=2): OrderedDict([('trig', 'milud'), ('targ', 'milutu'), ('type', 'alt'), ('trig_img', 'Images/banana.jpg'), ('targ_img', 'Images/banana_pl.jpg'), ('final_c', 'd'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
22.2114 	EXP 	Sing_img: size = array([0.5      , 0.4462963])
22.2114 	EXP 	Sing_img: image = 'Images/banana.jpg'
22.2114 	EXP 	Pl_img: size = array([0.5       , 0.91851852])
22.2114 	EXP 	Pl_img: image = 'Images/banana_pl.jpg'
22.2114 	EXP 	Sing_txt: text = 'milud'
22.2114 	EXP 	Pl_txt: text = 'milutu'
22.2114 	EXP 	Sing_img: autoDraw = True
22.2114 	EXP 	Sing_txt: autoDraw = True
25.1633 	EXP 	Sing_img: autoDraw = False
25.1633 	EXP 	Sing_txt: autoDraw = False
25.1796 	EXP 	Pl_img: autoDraw = True
25.1796 	EXP 	Pl_txt: autoDraw = True
28.1436 	EXP 	window1: recordFrameIntervals = False
28.1601 	EXP 	Pl_img: autoDraw = False
28.1601 	EXP 	Pl_txt: autoDraw = False
28.1601 	EXP 	Sing_img: autoDraw = False
28.1601 	EXP 	Pl_img: autoDraw = False
28.1601 	EXP 	Sing_txt: autoDraw = False
28.1601 	EXP 	Pl_txt: autoDraw = False
28.1603 	EXP 	window1: recordFrameIntervals = False
28.8774 	EXP 	New trial (rep=0, index=3): OrderedDict([('trig', 'nirug'), ('targ', 'niruku'), ('type', 'alt'), ('trig_img', 'Images/garbage_can.jpg'), ('targ_img', 'Images/garbage_can_pl.jpg'), ('final_c', 'g'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
28.9413 	EXP 	Sing_img: size = array([0.36458333, 0.9462963 ])
28.9413 	EXP 	Sing_img: image = 'Images/garbage_can.jpg'
28.9413 	EXP 	Pl_img: size = array([0.55208333, 0.71111111])
28.9413 	EXP 	Pl_img: image = 'Images/garbage_can_pl.jpg'
28.9413 	EXP 	Sing_txt: text = 'nirug'
28.9413 	EXP 	Pl_txt: text = 'niruku'
28.9413 	EXP 	Sing_img: autoDraw = True
28.9413 	EXP 	Sing_txt: autoDraw = True
31.8891 	EXP 	Sing_img: autoDraw = False
31.8891 	EXP 	Sing_txt: autoDraw = False
31.9061 	EXP 	Pl_img: autoDraw = True
31.9061 	EXP 	Pl_txt: autoDraw = True
34.8696 	EXP 	window1: recordFrameIntervals = False
34.8859 	EXP 	Pl_img: autoDraw = False
34.8859 	EXP 	Pl_txt: autoDraw = False
34.8859 	EXP 	Sing_img: autoDraw = False
34.8859 	EXP 	Pl_img: autoDraw = False
34.8859 	EXP 	Sing_txt: autoDraw = False
34.8859 	EXP 	Pl_txt: autoDraw = False
34.8860 	EXP 	window1: recordFrameIntervals = False
35.6027 	EXP 	New trial (rep=0, index=4): OrderedDict([('trig', 'samug'), ('targ', 'samuku'), ('type', 'alt'), ('trig_img', 'Images/sleigh.jpg'), ('targ_img', 'Images/sleigh_pl.jpg'), ('final_c', 'g'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
35.6629 	EXP 	Sing_img: size = array([0.57291667, 0.57777778])
35.6629 	EXP 	Sing_img: image = 'Images/sleigh.jpg'
35.6629 	EXP 	Pl_img: size = array([0.41666667, 0.84074074])
35.6629 	EXP 	Pl_img: image = 'Images/sleigh_pl.jpg'
35.6629 	EXP 	Sing_txt: text = 'samug'
35.6629 	EXP 	Pl_txt: text = 'samuku'
35.6629 	EXP 	Sing_img: autoDraw = True
35.6629 	EXP 	Sing_txt: autoDraw = True
38.6159 	EXP 	Sing_img: autoDraw = False
38.6159 	EXP 	Sing_txt: autoDraw = False
38.6322 	EXP 	Pl_img: autoDraw = True
38.6322 	EXP 	Pl_txt: autoDraw = True
41.5962 	EXP 	window1: recordFrameIntervals = False
41.6125 	EXP 	Pl_img: autoDraw = False
41.6125 	EXP 	Pl_txt: autoDraw = False
41.6125 	EXP 	Sing_img: autoDraw = False
41.6125 	EXP 	Pl_img: autoDraw = False
41.6125 	EXP 	Sing_txt: autoDraw = False
41.6125 	EXP 	Pl_txt: autoDraw = False
41.6126 	EXP 	window1: recordFrameIntervals = False
42.3330 	EXP 	New trial (rep=0, index=5): OrderedDict([('trig', 'sanub'), ('targ', 'sanupu'), ('type', 'alt'), ('trig_img', 'Images/hammock.jpg'), ('targ_img', 'Images/hammock_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
42.3901 	EXP 	Sing_img: size = array([0.52083333, 0.56481481])
42.3901 	EXP 	Sing_img: image = 'Images/hammock.jpg'
42.3901 	EXP 	Pl_img: size = array([0.5, 0.9])
42.3901 	EXP 	Pl_img: image = 'Images/hammock_pl.jpg'
42.3901 	EXP 	Sing_txt: text = 'sanub'
42.3901 	EXP 	Pl_txt: text = 'sanupu'
42.3901 	EXP 	Sing_img: autoDraw = True
42.3901 	EXP 	Sing_txt: autoDraw = True
45.3419 	EXP 	Sing_img: autoDraw = False
45.3419 	EXP 	Sing_txt: autoDraw = False
45.3587 	EXP 	Pl_img: autoDraw = True
45.3587 	EXP 	Pl_txt: autoDraw = True
48.3227 	EXP 	window1: recordFrameIntervals = False
48.3389 	EXP 	Pl_img: autoDraw = False
48.3389 	EXP 	Pl_txt: autoDraw = False
48.3389 	EXP 	Sing_img: autoDraw = False
48.3389 	EXP 	Pl_img: autoDraw = False
48.3389 	EXP 	Sing_txt: autoDraw = False
48.3389 	EXP 	Pl_txt: autoDraw = False
48.3390 	EXP 	window1: recordFrameIntervals = False
49.0584 	EXP 	New trial (rep=0, index=6): OrderedDict([('trig', 'silud'), ('targ', 'silutu'), ('type', 'alt'), ('trig_img', 'Images/moustache.jpg'), ('targ_img', 'Images/moustache_pl.jpg'), ('final_c', 'd'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
49.1175 	EXP 	Sing_img: size = array([0.72916667, 0.64814815])
49.1175 	EXP 	Sing_img: image = 'Images/moustache.jpg'
49.1175 	EXP 	Pl_img: size = array([0.72916667, 0.64814815])
49.1175 	EXP 	Pl_img: image = 'Images/moustache_pl.jpg'
49.1175 	EXP 	Sing_txt: text = 'silud'
49.1175 	EXP 	Pl_txt: text = 'silutu'
49.1175 	EXP 	Sing_img: autoDraw = True
49.1175 	EXP 	Sing_txt: autoDraw = True
52.0687 	EXP 	Sing_img: autoDraw = False
52.0687 	EXP 	Sing_txt: autoDraw = False
52.0852 	EXP 	Pl_img: autoDraw = True
52.0852 	EXP 	Pl_txt: autoDraw = True
55.0493 	EXP 	window1: recordFrameIntervals = False
55.0657 	EXP 	Pl_img: autoDraw = False
55.0657 	EXP 	Pl_txt: autoDraw = False
55.0657 	EXP 	Sing_img: autoDraw = False
55.0657 	EXP 	Pl_img: autoDraw = False
55.0657 	EXP 	Sing_txt: autoDraw = False
55.0657 	EXP 	Pl_txt: autoDraw = False
55.0658 	EXP 	window1: recordFrameIntervals = False
55.7827 	EXP 	New trial (rep=0, index=7): OrderedDict([('trig', 'lunid'), ('targ', 'lunitu'), ('type', 'alt'), ('trig_img', 'Images/ship.jpg'), ('targ_img', 'Images/ship_pl.jpg'), ('final_c', 'd'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
55.8396 	EXP 	Sing_img: size = array([0.44791667, 0.61851852])
55.8396 	EXP 	Sing_img: image = 'Images/ship.jpg'
55.8396 	EXP 	Pl_img: size = array([0.6875    , 0.46481481])
55.8396 	EXP 	Pl_img: image = 'Images/ship_pl.jpg'
55.8396 	EXP 	Sing_txt: text = 'lunid'
55.8396 	EXP 	Pl_txt: text = 'lunitu'
55.8396 	EXP 	Sing_img: autoDraw = True
55.8396 	EXP 	Sing_txt: autoDraw = True
58.7952 	EXP 	Sing_img: autoDraw = False
58.7952 	EXP 	Sing_txt: autoDraw = False
58.8113 	EXP 	Pl_img: autoDraw = True
58.8113 	EXP 	Pl_txt: autoDraw = True
61.7753 	EXP 	window1: recordFrameIntervals = False
61.7920 	EXP 	Pl_img: autoDraw = False
61.7920 	EXP 	Pl_txt: autoDraw = False
61.7920 	EXP 	Sing_img: autoDraw = False
61.7920 	EXP 	Pl_img: autoDraw = False
61.7920 	EXP 	Sing_txt: autoDraw = False
61.7920 	EXP 	Pl_txt: autoDraw = False
61.7922 	EXP 	window1: recordFrameIntervals = False
62.5080 	EXP 	New trial (rep=0, index=8): OrderedDict([('trig', 'rumud'), ('targ', 'rumutu'), ('type', 'alt'), ('trig_img', 'Images/river.jpg'), ('targ_img', 'Images/river_pl.jpg'), ('final_c', 'd'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
62.5515 	EXP 	Sing_img: size = array([0.37604167, 0.49074074])
62.5515 	EXP 	Sing_img: image = 'Images/river.jpg'
62.5515 	EXP 	Pl_img: size = array([0.803125  , 0.49074074])
62.5515 	EXP 	Pl_img: image = 'Images/river_pl.jpg'
62.5515 	EXP 	Sing_txt: text = 'rumud'
62.5515 	EXP 	Pl_txt: text = 'rumutu'
62.5515 	EXP 	Sing_img: autoDraw = True
62.5515 	EXP 	Sing_txt: autoDraw = True
65.5216 	EXP 	Sing_img: autoDraw = False
65.5216 	EXP 	Sing_txt: autoDraw = False
65.5377 	EXP 	Pl_img: autoDraw = True
65.5377 	EXP 	Pl_txt: autoDraw = True
68.5016 	EXP 	window1: recordFrameIntervals = False
68.5183 	EXP 	Pl_img: autoDraw = False
68.5183 	EXP 	Pl_txt: autoDraw = False
68.5183 	EXP 	Sing_img: autoDraw = False
68.5183 	EXP 	Pl_img: autoDraw = False
68.5183 	EXP 	Sing_txt: autoDraw = False
68.5183 	EXP 	Pl_txt: autoDraw = False
68.5185 	EXP 	window1: recordFrameIntervals = False
69.2374 	EXP 	New trial (rep=0, index=9): OrderedDict([('trig', 'rimab'), ('targ', 'rimapu'), ('type', 'alt'), ('trig_img', 'Images/bean.jpg'), ('targ_img', 'Images/bean_pl.jpg'), ('final_c', 'b'), ('new', None), ('num', None), ('instr', None), ('a', None), ('k', None), ('corr', None), ('lang', 'voicing'), ('phase', 'exposure')])
69.2729 	EXP 	Sing_img: size = array([0.44791667, 0.63703704])
69.2729 	EXP 	Sing_img: image = 'Images/bean.jpg'
69.2729 	EXP 	Pl_img: size = array([0.625     , 0.46111111])
69.2729 	EXP 	Pl_img: image = 'Images/bean_pl.jpg'
69.2729 	EXP 	Sing_txt: text = 'rimab'
69.2729 	EXP 	Pl_txt: text = 'rimapu'
69.2729 	EXP 	Sing_img: autoDraw = True
69.2729 	EXP 	Sing_txt: autoDraw = True
72.2480 	EXP 	Sing_img: autoDraw = False
72.2480 	EXP 	Sing_txt: autoDraw = False
72.2641 	EXP 	Pl_img: autoDraw = True
72.2641 	EXP 	Pl_txt: autoDraw = True
75.2281 	EXP 	window1: recordFrameIntervals = False
75.2448 	EXP 	Pl_img: autoDraw = False
75.2448 	EXP 	Pl_txt: autoDraw = False
75.2448 	EXP 	Sing_img: autoDraw = False
75.2448 	EXP 	Pl_img: autoDraw = False
75.2448 	EXP 	Sing_txt: autoDraw = False
75.2448 	EXP 	Pl_txt: autoDraw = False
